"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_km","duration_seconds","rpe"
"I’m tofu","17 Feb 2025, 21:25","17 Feb 2025, 22:32","","Leg Press Horizontal (Machine)",,"",0,"normal",160,12,,,
"I’m tofu","17 Feb 2025, 21:25","17 Feb 2025, 22:32","","Leg Press Horizontal (Machine)",,"",1,"normal",180,12,,,
"Forgot to finish","11 Feb 2025, 21:09","11 Feb 2025, 22:09","2 quizzes I bombed today… lock in rhythm","Seated Leg Curl (Machine)",,"",0,"normal",70,10,,,
"Forgot to finish","11 Feb 2025, 21:09","11 Feb 2025, 22:09","2 quizzes I bombed today… lock in rhythm","Seated Leg Curl (Machine)",,"",1,"normal",60,12,,,
"Forgot to finish","11 Feb 2025, 21:09","11 Feb 2025, 22:09","2 quizzes I bombed today… lock in rhythm","Chest Press (Machine)",,"",0,"normal",30,12,,,
"Forgot to finish","11 Feb 2025, 21:09","11 Feb 2025, 22:09","2 quizzes I bombed today… lock in rhythm","Chest Press (Machine)",,"",1,"normal",30,15,,,
"Forgot to finish","11 Feb 2025, 21:09","11 Feb 2025, 22:09","2 quizzes I bombed today… lock in rhythm","Chest Press (Machine)",,"",2,"normal",40,6,,,
"Forgot to finish","11 Feb 2025, 21:09","11 Feb 2025, 22:09","2 quizzes I bombed today… lock in rhythm","Leg Press Horizontal (Machine)",,"",0,"normal",160,12,,,
"Forgot to finish","11 Feb 2025, 21:09","11 Feb 2025, 22:09","2 quizzes I bombed today… lock in rhythm","Leg Press Horizontal (Machine)",,"",1,"normal",160,15,,,
"Forgot to finish","11 Feb 2025, 21:09","11 Feb 2025, 22:09","2 quizzes I bombed today… lock in rhythm","Leg Press Horizontal (Machine)",,"",2,"normal",180,7,,,
"Forgot to finish","11 Feb 2025, 21:09","11 Feb 2025, 22:09","2 quizzes I bombed today… lock in rhythm","Hip Adduction (Machine)",,"",0,"normal",70,8,,,
"Forgot to finish","11 Feb 2025, 21:09","11 Feb 2025, 22:09","2 quizzes I bombed today… lock in rhythm","Hip Adduction (Machine)",,"",1,"normal",60,8,,,
"Forgot to finish","11 Feb 2025, 21:09","11 Feb 2025, 22:09","2 quizzes I bombed today… lock in rhythm","Hip Adduction (Machine)",,"",2,"normal",60,8,,,
"Forgot to finish","11 Feb 2025, 21:09","11 Feb 2025, 22:09","2 quizzes I bombed today… lock in rhythm","Hip Abduction (Machine)",,"",0,"normal",80,12,,,
"Forgot to finish","11 Feb 2025, 21:09","11 Feb 2025, 22:09","2 quizzes I bombed today… lock in rhythm","Hip Abduction (Machine)",,"",1,"normal",90,12,,,
"Forgot to finish","11 Feb 2025, 21:09","11 Feb 2025, 22:09","2 quizzes I bombed today… lock in rhythm","Hip Abduction (Machine)",,"",2,"normal",90,10,,,
"Back and weak","3 Feb 2025, 21:42","3 Feb 2025, 22:47","@cicigymer123","Seated Shoulder Press (Machine)",,"",0,"normal",30,12,,,
"Back and weak","3 Feb 2025, 21:42","3 Feb 2025, 22:47","@cicigymer123","Seated Shoulder Press (Machine)",,"",1,"normal",35,8,,,
"Back and weak","3 Feb 2025, 21:42","3 Feb 2025, 22:47","@cicigymer123","Seated Shoulder Press (Machine)",,"",2,"normal",40,5,,,
"Back and weak","3 Feb 2025, 21:42","3 Feb 2025, 22:47","@cicigymer123","Leg Press Horizontal (Machine)",,"",0,"normal",180,10,,,
"Back and weak","3 Feb 2025, 21:42","3 Feb 2025, 22:47","@cicigymer123","Leg Press Horizontal (Machine)",,"",1,"normal",160,15,,,
"Back and weak","3 Feb 2025, 21:42","3 Feb 2025, 22:47","@cicigymer123","Leg Press Horizontal (Machine)",,"",2,"normal",180,6,,,
"Back and weak","3 Feb 2025, 21:42","3 Feb 2025, 22:47","@cicigymer123","Back Extension (Weighted Hyperextension)",,"",0,"normal",25,12,,,
"Back and weak","3 Feb 2025, 21:42","3 Feb 2025, 22:47","@cicigymer123","Back Extension (Weighted Hyperextension)",,"",1,"normal",25,12,,,
"Back and weak","3 Feb 2025, 21:42","3 Feb 2025, 22:47","@cicigymer123","Back Extension (Weighted Hyperextension)",,"",2,"normal",25,15,,,
"Back and weak","3 Feb 2025, 21:42","3 Feb 2025, 22:47","@cicigymer123","Lat Pulldown (Cable)",,"",0,"normal",50,12,,,
"Back and weak","3 Feb 2025, 21:42","3 Feb 2025, 22:47","@cicigymer123","Lat Pulldown (Cable)",,"",1,"normal",66,8,,,
"Back and weak","3 Feb 2025, 21:42","3 Feb 2025, 22:47","@cicigymer123","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",44,8,,,
"Back and weak","3 Feb 2025, 21:42","3 Feb 2025, 22:47","@cicigymer123","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",55,6,,,
"Back and weak","3 Feb 2025, 21:42","3 Feb 2025, 22:47","@cicigymer123","Hammer Curl (Dumbbell)",,"",0,"normal",24,10,,,
"Back and weak","3 Feb 2025, 21:42","3 Feb 2025, 22:47","@cicigymer123","Cross Body Hammer Curl",,"",0,"normal",24,12,,,
"Workout 🏋️","19 Jan 2025, 11:33","19 Jan 2025, 12:20","@cicigymer123","Leg Press Horizontal (Machine)",,"",0,"normal",140,12,,,
"Workout 🏋️","19 Jan 2025, 11:33","19 Jan 2025, 12:20","@cicigymer123","Leg Press Horizontal (Machine)",,"",1,"normal",140,8,,,
"Workout 🏋️","19 Jan 2025, 11:33","19 Jan 2025, 12:20","@cicigymer123","Single Leg Press (Machine)",,"",0,"normal",80,12,,,
"Workout 🏋️","19 Jan 2025, 11:33","19 Jan 2025, 12:20","@cicigymer123","Single Leg Press (Machine)",,"",1,"normal",100,8,,,
"Workout 🏋️","19 Jan 2025, 11:33","19 Jan 2025, 12:20","@cicigymer123","Lat Pulldown (Cable)",,"",0,"normal",50,8,,,
"Workout 🏋️","19 Jan 2025, 11:33","19 Jan 2025, 12:20","@cicigymer123","Lat Pulldown (Cable)",,"",1,"normal",50,10,,,
"Workout 🏋️","19 Jan 2025, 11:33","19 Jan 2025, 12:20","@cicigymer123","Lat Pulldown (Cable)",,"",2,"normal",55,8,,,
"Workout 🏋️","19 Jan 2025, 11:33","19 Jan 2025, 12:20","@cicigymer123","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",44,8,,,
"Workout 🏋️","19 Jan 2025, 11:33","19 Jan 2025, 12:20","@cicigymer123","Triceps Rope Pushdown",,"",0,"normal",22,10,,,
"Workout 🏋️","19 Jan 2025, 11:33","19 Jan 2025, 12:20","@cicigymer123","Triceps Rope Pushdown",,"",1,"normal",22,8,,,
"Legs","7 Jan 2025, 17:36","7 Jan 2025, 18:42","","Leg Press Horizontal (Machine)",,"",0,"normal",140,15,,,
"Legs","7 Jan 2025, 17:36","7 Jan 2025, 18:42","","Leg Press Horizontal (Machine)",,"",1,"normal",180,10,,,
"Legs","7 Jan 2025, 17:36","7 Jan 2025, 18:42","","Leg Press Horizontal (Machine)",,"",2,"normal",180,6,,,
"Legs","7 Jan 2025, 17:36","7 Jan 2025, 18:42","","Single Leg Press (Machine)",,"",0,"normal",80,12,,,
"Legs","7 Jan 2025, 17:36","7 Jan 2025, 18:42","","Single Leg Press (Machine)",,"",1,"normal",100,8,,,
"Legs","7 Jan 2025, 17:36","7 Jan 2025, 18:42","","Seated Leg Curl (Machine)",,"",0,"normal",60,12,,,
"Legs","7 Jan 2025, 17:36","7 Jan 2025, 18:42","","Seated Leg Curl (Machine)",,"",1,"normal",70,10,,,
"Legs","7 Jan 2025, 17:36","7 Jan 2025, 18:42","","Seated Leg Curl (Machine)",,"",2,"normal",80,8,,,
"Legs","7 Jan 2025, 17:36","7 Jan 2025, 18:42","","Back Extension (Weighted Hyperextension)",,"Incline 2 and up 3",0,"normal",25,12,,,
"Legs","7 Jan 2025, 17:36","7 Jan 2025, 18:42","","Back Extension (Weighted Hyperextension)",,"Incline 2 and up 3",1,"normal",25,12,,,
"Legs","7 Jan 2025, 17:36","7 Jan 2025, 18:42","","Back Extension (Weighted Hyperextension)",,"Incline 2 and up 3",2,"normal",25,15,,,
"Legs","7 Jan 2025, 17:36","7 Jan 2025, 18:42","","Seated Shoulder Press (Machine)",,"",0,"normal",30,12,,,
"Legs","7 Jan 2025, 17:36","7 Jan 2025, 18:42","","Seated Shoulder Press (Machine)",,"",1,"normal",35,10,,,
"Legs","7 Jan 2025, 17:36","7 Jan 2025, 18:42","","Seated Shoulder Press (Machine)",,"",2,"normal",40,6,,,
"Legs","7 Jan 2025, 17:36","7 Jan 2025, 18:42","","Leg Extension (Machine)",,"",0,"normal",90,10,,,
"Legs","7 Jan 2025, 17:36","7 Jan 2025, 18:42","","Hip Thrust (Machine)",,"",0,"normal",80,12,,,
"Forgot to finish 🤡","29 Dec 2024, 15:37","29 Dec 2024, 16:12","@cicigymer123","Lat Pulldown (Cable)",,"",0,"normal",44,10,,,
"Forgot to finish 🤡","29 Dec 2024, 15:37","29 Dec 2024, 16:12","@cicigymer123","Lat Pulldown (Cable)",,"",1,"normal",55,10,,,
"Forgot to finish 🤡","29 Dec 2024, 15:37","29 Dec 2024, 16:12","@cicigymer123","Lat Pulldown (Cable)",,"",2,"normal",55,9,,,
"Forgot to finish 🤡","29 Dec 2024, 15:37","29 Dec 2024, 16:12","@cicigymer123","Chest Press (Machine)",,"",0,"normal",30,10,,,
"Legs kinda","27 Dec 2024, 21:47","27 Dec 2024, 22:56","@cicigymer123","Triceps Rope Pushdown",,"",0,"normal",22,12,,,
"Legs kinda","27 Dec 2024, 21:47","27 Dec 2024, 22:56","@cicigymer123","Triceps Rope Pushdown",,"",1,"normal",22,10,,,
"Legs kinda","27 Dec 2024, 21:47","27 Dec 2024, 22:56","@cicigymer123","Triceps Rope Pushdown",,"",2,"normal",22,10,,,
"Legs kinda","27 Dec 2024, 21:47","27 Dec 2024, 22:56","@cicigymer123","Leg Press (Machine)",,"",0,"normal",90,10,,,
"Legs kinda","27 Dec 2024, 21:47","27 Dec 2024, 22:56","@cicigymer123","Leg Press (Machine)",,"",1,"normal",160,10,,,
"Legs kinda","27 Dec 2024, 21:47","27 Dec 2024, 22:56","@cicigymer123","Leg Press (Machine)",,"",2,"normal",160,8,,,
"Legs kinda","27 Dec 2024, 21:47","27 Dec 2024, 22:56","@cicigymer123","Leg Press (Machine)",,"",3,"normal",160,8,,,
"Legs kinda","27 Dec 2024, 21:47","27 Dec 2024, 22:56","@cicigymer123","Lat Pulldown (Cable)",,"",0,"normal",44,10,,,
"Legs kinda","27 Dec 2024, 21:47","27 Dec 2024, 22:56","@cicigymer123","Lat Pulldown (Cable)",,"",1,"normal",44,8,,,
"Legs kinda","27 Dec 2024, 21:47","27 Dec 2024, 22:56","@cicigymer123","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",44,10,,,
"Legs kinda","27 Dec 2024, 21:47","27 Dec 2024, 22:56","@cicigymer123","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",55,8,,,
"Legs kinda","27 Dec 2024, 21:47","27 Dec 2024, 22:56","@cicigymer123","Seated Leg Curl (Machine)",,"",0,"normal",70,12,,,
"Legs kinda","27 Dec 2024, 21:47","27 Dec 2024, 22:56","@cicigymer123","Seated Leg Curl (Machine)",,"",1,"normal",70,10,,,
"Legs kinda","27 Dec 2024, 21:47","27 Dec 2024, 22:56","@cicigymer123","Seated Leg Curl (Machine)",,"",2,"normal",80,4,,,
"Legs kinda","27 Dec 2024, 21:47","27 Dec 2024, 22:56","@cicigymer123","Hip Thrust (Machine)",,"",0,"normal",80,10,,,
"Legs kinda","27 Dec 2024, 21:47","27 Dec 2024, 22:56","@cicigymer123","Hip Thrust (Machine)",,"",1,"normal",90,8,,,
"Legs kinda","27 Dec 2024, 21:47","27 Dec 2024, 22:56","@cicigymer123","Hip Thrust (Machine)",,"",2,"normal",90,12,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Lying Leg Curl (Machine)",,"",0,"normal",62,8,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Seated Leg Curl (Machine)",,"",0,"normal",70,4,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Seated Leg Curl (Machine)",,"",1,"normal",70,8,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Seated Leg Curl (Machine)",,"",2,"normal",70,7,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Seated Leg Curl (Machine)",,"",3,"normal",70,7,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Leg Press Horizontal (Machine)",,"",0,"normal",140,15,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Leg Press Horizontal (Machine)",,"",1,"normal",180,8,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Leg Press Horizontal (Machine)",,"",2,"normal",180,6,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Single Leg Press (Machine)",,"",0,"normal",80,10,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Single Leg Press (Machine)",,"",1,"normal",80,10,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Single Leg Press (Machine)",,"",2,"normal",100,8,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Hammer Curl (Dumbbell)",,"",0,"normal",12,10,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Hammer Curl (Dumbbell)",,"",1,"normal",12,8,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Bicep Curl (Dumbbell)",,"",0,"normal",12,8,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Bicep Curl (Dumbbell)",,"",1,"normal",15,4,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Hip Abduction (Machine)",,"",0,"normal",80,15,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Hip Abduction (Machine)",,"",1,"normal",100,15,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Hip Abduction (Machine)",,"",2,"normal",130,10,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Hip Adduction (Machine)",,"",0,"normal",70,8,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Hip Adduction (Machine)",,"",1,"normal",70,10,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Hip Adduction (Machine)",,"",2,"normal",70,6,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Back Extension (Weighted Hyperextension)",,"",0,"normal",25,10,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Back Extension (Weighted Hyperextension)",,"",1,"normal",25,12,,,
"Legs","24 Dec 2024, 21:11","24 Dec 2024, 22:42","@cicigymer123","Back Extension (Weighted Hyperextension)",,"",2,"normal",25,8,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Lat Pulldown (Cable)",,"",0,"normal",44,12,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Lat Pulldown (Cable)",,"",1,"normal",55,6,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",44,10,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",44,10,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Triceps Rope Pushdown",,"",0,"normal",22,12,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Triceps Rope Pushdown",,"",1,"normal",22,10,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Triceps Rope Pushdown",,"",2,"normal",22,10,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Leg Press (Machine)",,"",0,"normal",90,10,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Seated Leg Curl (Machine)",,"",0,"normal",70,10,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Seated Leg Curl (Machine)",,"",1,"normal",80,6,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Seated Leg Curl (Machine)",,"",2,"normal",75,12,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Leg Press Horizontal (Machine)",,"",0,"normal",140,10,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Leg Press Horizontal (Machine)",,"",1,"normal",180,10,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Single Leg Press (Machine)",,"",0,"normal",70,8,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Single Leg Press (Machine)",,"",1,"normal",100,10,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Seated Shoulder Press (Machine)",,"",0,"normal",35,10,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Seated Shoulder Press (Machine)",,"",1,"normal",30,8,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Back Extension (Weighted Hyperextension)",,"",0,"normal",25,12,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Back Extension (Weighted Hyperextension)",,"",1,"normal",25,15,,,
"Mostly legs","20 Dec 2024, 21:15","20 Dec 2024, 22:21","@cicigymer123","Back Extension (Weighted Hyperextension)",,"",2,"normal",25,12,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Hip Adduction (Machine)",,"",0,"normal",60,8,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Hip Adduction (Machine)",,"",1,"normal",50,12,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Hip Adduction (Machine)",,"",2,"normal",50,12,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Hip Abduction (Machine)",,"",0,"normal",80,12,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Hip Abduction (Machine)",,"",1,"normal",100,12,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Hip Abduction (Machine)",,"",2,"normal",110,13,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Leg Press (Machine)",,"",0,"normal",180,10,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Leg Press (Machine)",,"",1,"normal",160,15,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Leg Press (Machine)",,"",2,"normal",180,8,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Single Leg Press (Machine)",,"",0,"normal",80,12,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Single Leg Press (Machine)",,"",1,"normal",100,12,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Chest Press (Machine)",,"",0,"normal",30,12,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Chest Press (Machine)",,"",1,"normal",30,12,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Chest Press (Machine)",,"",2,"normal",35,6,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Butterfly (Pec Deck)",,"",0,"normal",40,12,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Butterfly (Pec Deck)",,"",1,"normal",40,15,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Butterfly (Pec Deck)",,"",2,"normal",50,8,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Rear Delt Reverse Fly (Machine)",,"",0,"normal",40,10,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Rear Delt Reverse Fly (Machine)",,"",1,"normal",40,10,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Rear Delt Reverse Fly (Machine)",,"",2,"normal",50,6,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Back Extension (Weighted Hyperextension)",,"",0,"normal",25,12,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Back Extension (Weighted Hyperextension)",,"",1,"normal",25,15,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Back Extension (Weighted Hyperextension)",,"",2,"normal",25,18,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Leg Raise Parallel Bars",,"",0,"normal",,12,,,
"Transitioning to Lower body???","17 Dec 2024, 20:57","17 Dec 2024, 22:02","@cicigymer123","Leg Raise Parallel Bars",,"",1,"normal",,12,,,
"Back at it after the long sick season","13 Dec 2024, 19:00","13 Dec 2024, 20:10","@cicigymer123 for the portable purse 👛","Triceps Rope Pushdown",,"",0,"normal",22,10,,,
"Back at it after the long sick season","13 Dec 2024, 19:00","13 Dec 2024, 20:10","@cicigymer123 for the portable purse 👛","Triceps Rope Pushdown",,"",1,"normal",22,10,,,
"Back at it after the long sick season","13 Dec 2024, 19:00","13 Dec 2024, 20:10","@cicigymer123 for the portable purse 👛","Triceps Rope Pushdown",,"",2,"normal",22,8,,,
"Back at it after the long sick season","13 Dec 2024, 19:00","13 Dec 2024, 20:10","@cicigymer123 for the portable purse 👛","Seated Cable Row - Bar Grip",,"",0,"normal",44,8,,,
"Back at it after the long sick season","13 Dec 2024, 19:00","13 Dec 2024, 20:10","@cicigymer123 for the portable purse 👛","Seated Cable Row - Bar Grip",,"",1,"normal",44,10,,,
"Back at it after the long sick season","13 Dec 2024, 19:00","13 Dec 2024, 20:10","@cicigymer123 for the portable purse 👛","Seated Cable Row - Bar Grip",,"",2,"normal",44,8,,,
"Back at it after the long sick season","13 Dec 2024, 19:00","13 Dec 2024, 20:10","@cicigymer123 for the portable purse 👛","Lat Pulldown (Cable)",,"",0,"normal",44,10,,,
"Back at it after the long sick season","13 Dec 2024, 19:00","13 Dec 2024, 20:10","@cicigymer123 for the portable purse 👛","Lat Pulldown (Cable)",,"",1,"normal",55,6,,,
"Back at it after the long sick season","13 Dec 2024, 19:00","13 Dec 2024, 20:10","@cicigymer123 for the portable purse 👛","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",44,8,,,
"Back at it after the long sick season","13 Dec 2024, 19:00","13 Dec 2024, 20:10","@cicigymer123 for the portable purse 👛","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",44,10,,,
"Back at it after the long sick season","13 Dec 2024, 19:00","13 Dec 2024, 20:10","@cicigymer123 for the portable purse 👛","Single Leg Press (Machine)",,"",0,"normal",80,12,,,
"Back at it after the long sick season","13 Dec 2024, 19:00","13 Dec 2024, 20:10","@cicigymer123 for the portable purse 👛","Single Leg Press (Machine)",,"",1,"normal",100,10,,,
